FOLIO;FECHA;CODIGO_PREDIO;NOMBRE_PREDIO;EQUIPO;UNIDAD_OPERATIVA;INTERVENCION;HORA_INICIO;HORA_TERMINO;TIEMPO_EFECTIVO;HORAS_COLACION;NUMERO_CICLOS;NUMERO_PERSONAS;RUT_EMPRESA;NOMBRE_EMPRESA;NUMERO_ACTA;SECUENCIA;RUT_CALIBRADOR;NOMBRE_CALIBRADOR;DIAMETRO;CODIGO_PRODUCTO;FACTOR_CORTEZA;ESPECIE;TROZOS;CODIGO_DESTINO;LARGO;LARGO_REAL;M3SSC;M3SSC_CABEZAL;STOCK;TIEMPOS_MUERTOS;TOTAL_HR_TMP_MUERTOS;TIPO_NOC;ESTADO_MADERA;FECHA_REGISTRO;FECHA_CORTE;ID_DETALLE_NOC;OBSERVACION;TIPO_EQUIPO;BIOMASA;PRODUCTO;NOMBRE_DESTINO;TEMPORADA;COMPLETA;ZONA_FORESTAL_PREDIO;ZONA_FORESTAL_MOVIL;ZONA_COSECHA;FSC_PRODUCCION;CERTFOR_PRODUCCION
828024;18-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;98;1578;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URC8-16;CC;PIRA;;T010;2,44;2,44;126,7224;0;350;;0;P;Fresca;18-05-2026 23:24:26;18-05-2026;0;;GRAPPLE;;PULPABLE;CP CONSTITUCION;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828024;18-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;98;1578;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0330RRCCAL1;CC;PIRA;1229;T014;3,2;3,3;183,121;0;100;;0;P;Fresca;18-05-2026 23:24:26;18-05-2026;0;;GRAPPLE;;ASERRABLE;CN VINALES;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828032;18-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;2:00;1:00;15;620;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076033;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0244UGCPLLF;CC;EUGL;;N011;2,44;2,44;16,7888;0;126;3- Reparacion/Falla de carro de madereo-9;540;P;Fresca;19-05-2026 00:04:38;18-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828032;18-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;2:00;1:00;15;620;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076033;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0550UGCPLLF;CC;EUGL;;N011;5,5;5,5;18,10108;0;6120;3- Reparacion/Falla de carro de madereo-9;540;P;Fresca;19-05-2026 00:04:38;18-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828053;18-05-2026;40539;LAS MERCEDES C13;S246;COSECHA;COSECHA;11:00;23:00;10:00;1:00;48;800;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077921;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;111,605;0;610;4-Reparacion/Falla equipo de Trozado-0.5;60;P;Fresca;19-05-2026 00:50:32;18-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;IN2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828053;18-05-2026;40539;LAS MERCEDES C13;S246;COSECHA;COSECHA;11:00;23:00;10:00;1:00;48;800;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077921;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410RRCCAL1;CC;PIRA;195;N051;4;4,1;37,05;0;170;4-Reparacion/Falla equipo de Trozado-0.5;60;P;Fresca;19-05-2026 00:50:32;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;IN2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828065;18-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;900;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URCPLLF;CC;PIRA;;T010;2,44;2,44;161,196;0;400;42-Descanso/Pausa programada-0.5;30;P;Fresca;19-05-2026 01:12:01;18-05-2026;0;;FORWINCH;;PULPABLE;CP CONSTITUCION;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828065;18-05-2026;11076;LOMA DE LA VACA;TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;23;900;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077829;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0330RRCCAL1;CC;PIRA;540;T014;3,2;3,3;80,46;0;400;42-Descanso/Pausa programada-0.5;30;P;Fresca;19-05-2026 01:12:01;18-05-2026;0;;FORWINCH;;ASERRABLE;CN VINALES;IN2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828081;18-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;8:00;1:00;58;308;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;50;N051;2,6;2,65;16,6;0;125;22-Falta/abstecimiento de combustible equipo de proce-1|4-Reparacion/Falla equipo de Trozado-2;180;P;Quemada;19-05-2026 01:32:36;18-05-2026;0;;FORWINCH;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828081;18-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;8:00;1:00;58;308;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;226;N051;2,6;2,65;83,168;0;303;22-Falta/abstecimiento de combustible equipo de proce-1|4-Reparacion/Falla equipo de Trozado-2;180;P;Quemada;19-05-2026 01:32:36;18-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828081;18-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;8:00;1:00;58;308;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N014;4;4;78,41526;0;148;22-Falta/abstecimiento de combustible equipo de proce-1|4-Reparacion/Falla equipo de Trozado-2;180;P;Quemada;19-05-2026 01:32:36;18-05-2026;0;;FORWINCH;;PULPABLE;CP TRUPAN;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828081;18-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;8:00;1:00;58;308;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410MRCCAL1;CC;PIRA;539;N051;4;4,1;102,41;0;360;22-Falta/abstecimiento de combustible equipo de proce-1|4-Reparacion/Falla equipo de Trozado-2;180;P;Quemada;19-05-2026 01:32:36;18-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;8;N051;2,6;2,65;2,784;0;190;41-Detencion por visitas-2;120;P;Quemada;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;18;N051;2,6;2,65;5,85;0;428;41-Detencion por visitas-2;120;P;Quemada;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;15;N051;2,6;2,65;4,875;0;22;41-Detencion por visitas-2;120;P;Fresca;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;27,472;0;62;41-Detencion por visitas-2;120;P;Fresca;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N014;4;4;9,815;0;636;41-Detencion por visitas-2;120;P;Manchada;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;PULPABLE;CP TRUPAN;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410MRCCAL1;CC;PIRA;70;N051;4;4,1;13,3;0;201;41-Detencion por visitas-2;120;P;Quemada;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828097;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;21:00;7:00;1:00;25;260;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410RRCCAL1;CC;PIRA;236;N051;4;4,1;44,84;0;85;41-Detencion por visitas-2;120;P;Fresca;19-05-2026 01:53:01;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828100;18-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;21:00;23:00;2:00;0:00;11;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N014;4;4;29,139555;0;703;;0;P;Quemada 2;19-05-2026 01:59:43;18-05-2026;0;;SKIDDER;;PULPABLE;CP TRUPAN;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828114;18-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;36;253;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;45;N051;2,6;2,65;14,985;0;95;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;19-05-2026 02:23:48;18-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828114;18-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;36;253;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;164;N051;2,6;2,65;53,136;0;375;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;19-05-2026 02:23:48;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828114;18-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;36;253;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0300NRCPLVA;CC;PIRA;;N048;3;3;31,15553;0;810;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada 2;19-05-2026 02:23:48;18-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828114;18-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;36;253;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410MRCCAL1;CC;PIRA;450;N051;4;4,1;104,4;0;190;1-Reparacion/Falla equipo de volteo-2;120;P;Quemada;19-05-2026 02:23:48;18-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLSD;CC;PIRA;0;N048;2,44;2,44;4,6284;0;79;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada;19-05-2026 21:52:17;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;9;N051;2,6;2,65;3,132;0;195;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;13;N051;2,6;2,65;4,225;0;428;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;2;N051;2,6;2,65;0,65;0;23;13-Traslados dentro del predio (cancha, sector)-5;300;P;Fresca;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0300NRCPLVA;CC;PIRA;;N048;3;3;6,666954;0;7;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;11,789652;0;42;13-Traslados dentro del predio (cancha, sector)-5;300;P;Fresca;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N014;4;4;15,43;0;718;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada 2;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;PULPABLE;CP TRUPAN;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410MRCCAL1;CC;PIRA;23;N051;4;4,1;4,37;0;206;13-Traslados dentro del predio (cancha, sector)-5;300;P;Quemada;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828152;19-05-2026;11734;COIHUECO Y OTROS (BB);S58;COSECHA;COSECHA;11:00;19:00;2:00;1:00;21;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410RRCCAL1;CC;PIRA;65;N051;4;4,1;12,35;0;98;13-Traslados dentro del predio (cancha, sector)-5;300;P;Fresca;19-05-2026 21:52:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828153;19-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;6:00;1:00;23;143;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;18;N051;2,6;2,65;5,994;0;101;4-Reparacion/Falla equipo de Trozado-5;300;P;Quemada;19-05-2026 21:54:17;19-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828153;19-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;6:00;1:00;23;143;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;81;N051;2,6;2,65;26,001;0;401;4-Reparacion/Falla equipo de Trozado-5;300;P;Quemada;19-05-2026 21:54:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828153;19-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;6:00;1:00;23;143;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0300NRCPLVA;CC;PIRA;;N048;3;3;31,15553;0;840;4-Reparacion/Falla equipo de Trozado-5;300;P;Quemada;19-05-2026 21:54:17;19-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828153;19-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;6:00;1:00;23;143;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076547;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410MRCCAL1;CC;PIRA;225;N051;4;4,1;51,75;0;240;4-Reparacion/Falla equipo de Trozado-5;300;P;Manchada;19-05-2026 21:54:17;19-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828161;19-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;162;2765;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URC18-38;CC;PIRA;;T010;2,44;2,44;15,042;0;45;;0;P;Fresca;19-05-2026 23:19:46;19-05-2026;0;;GRAPPLE;;PULPABLE;CP CONSTITUCION;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
828161;19-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;162;2765;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URC8-16;CC;PIRA;;T010;2,44;2,44;213,281;0;300;;0;P;Fresca;19-05-2026 23:19:46;19-05-2026;0;;GRAPPLE;;PULPABLE;CP CONSTITUCION;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
